dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,539,148,21,225,937
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5446,1684,32,1295,8460
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,434,124,10,156,727
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,826,269,40,553,1692
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1166,790,26,1474,3458
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,690,137,25,384,1239
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,437,95,16,123,675
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,399,63,15,63,544
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1233,177,AllOperatorsWithRemovers,188,216,virtual,false,937,952,27,1113,3032
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1561,867,45,2066,4543
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,3163,229,AllOperatorsWithRemovers,264,360,virtual,false,1556,3239,38,4432,9270
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,489,115,15,193,815
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,471,116,18,158,767
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1028,56,AllOperatorsWithRemovers,32,34,virtual,false,1193,147,38,455,1836
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,464,88,15,115,685
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1612,20,AllOperatorsWithRemovers,18,22,virtual,false,1374,84,15,154,1630
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,98.11320754716981,103482,52,AllOperatorsWithRemovers,45,51,virtual,false,5653,206,31,536,6430
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1114,433,19,736,2306
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1047,1297,26,1289,3663
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,837,379,31,562,1813
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,449,72,21,78,623
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,542,145,21,225,936
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5388,1669,32,1300,8393
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,433,122,10,157,725
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,823,273,40,564,1703
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1129,795,26,1491,3443
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,687,136,24,364,1214
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,434,95,16,123,671
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,400,62,15,62,542
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,1203,177,AllOperatorsWithRemovers,188,216,virtual,false,912,933,27,1139,3014
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1541,906,47,2138,4635
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,3153,229,AllOperatorsWithRemovers,264,360,virtual,false,1552,3430,37,4449,9473
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,490,115,15,194,817
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,472,112,18,158,764
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,1030,56,AllOperatorsWithRemovers,32,34,virtual,false,1256,153,38,461,1911
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,468,86,15,115,687
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,1835,20,AllOperatorsWithRemovers,18,22,virtual,false,1398,84,15,154,1654
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,98.11320754716981,103060,52,AllOperatorsWithRemovers,45,51,virtual,false,5673,205,32,535,6449
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1116,437,18,686,2261
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1043,1263,26,1312,3649
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,11,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,870,365,28,554,1821
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,447,72,21,77,620
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,540,145,21,226,934
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5394,1672,32,1301,8402
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,436,122,10,156,729
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,829,270,40,576,1718
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1135,797,26,1466,3427
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,689,136,24,373,1224
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,435,96,17,124,674
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,402,62,15,62,544
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,1211,177,AllOperatorsWithRemovers,188,216,virtual,false,929,952,27,1132,3043
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1533,875,46,2082,4540
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,3223,229,AllOperatorsWithRemovers,264,360,virtual,false,1537,3417,38,4503,9499
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,496,114,15,195,823
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,472,113,18,159,766
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,1039,56,AllOperatorsWithRemovers,32,34,virtual,false,1280,147,38,448,1916
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,467,89,15,115,689
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,2472,20,AllOperatorsWithRemovers,18,22,virtual,false,1898,84,15,153,2153
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,98.11320754716981,104227,52,AllOperatorsWithRemovers,45,51,virtual,false,5867,203,31,554,6659
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1117,432,19,758,2329
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1055,1276,26,1357,3718
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,12,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,835,369,28,619,1855
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,450,73,21,77,625
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,536,145,21,222,927
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5356,1646,32,1292,8329
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,435,124,10,157,729
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,829,282,40,565,1720
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1133,790,26,1485,3437
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,696,138,24,377,1238
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,435,95,16,122,672
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,405,63,15,63,551
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,1203,177,AllOperatorsWithRemovers,188,216,virtual,false,949,922,27,1144,3045
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1567,874,47,2085,4575
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,3148,229,AllOperatorsWithRemovers,264,360,virtual,false,1587,3421,39,4446,9497
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,491,114,15,195,819
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,139,34,AllOperatorsWithRemovers,20,20,virtual,false,477,114,18,157,770
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,1008,56,AllOperatorsWithRemovers,32,34,virtual,false,1182,139,37,459,1820
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,466,90,15,115,690
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,1849,20,AllOperatorsWithRemovers,18,22,virtual,false,1361,83,15,153,1616
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,98.11320754716981,106322,52,AllOperatorsWithRemovers,45,51,virtual,false,5841,203,34,543,6624
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1157,433,18,718,2330
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1031,1302,26,1323,3685
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,13,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,837,370,28,639,1877
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,449,74,21,79,625
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,543,149,21,225,941
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5481,1693,32,1289,8499
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,433,124,10,156,727
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,825,278,40,561,1708
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1128,786,25,1489,3432
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,695,137,24,362,1222
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,434,95,16,123,671
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,401,62,15,62,544
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,1263,177,AllOperatorsWithRemovers,188,216,virtual,false,944,924,27,1094,2992
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1552,915,47,2095,4611
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,3207,229,AllOperatorsWithRemovers,264,360,virtual,false,1565,3407,38,4599,9614
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,492,114,15,192,815
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,474,115,18,158,768
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,1004,56,AllOperatorsWithRemovers,32,34,virtual,false,1233,138,36,457,1868
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,489,85,15,115,708
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,1666,20,AllOperatorsWithRemovers,18,22,virtual,false,1370,84,15,167,1640
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,98.11320754716981,105396,52,AllOperatorsWithRemovers,44,51,virtual,false,5819,210,33,564,6629
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1122,438,19,703,2285
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1038,1286,26,1299,3652
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,14,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,843,365,28,646,1887
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,449,74,21,78,625
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,540,147,21,231,942
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5376,1673,32,1287,8372
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,430,124,10,156,723
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,826,269,41,576,1714
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1134,829,26,1468,3460
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,688,137,24,366,1217
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,440,95,16,124,678
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,401,62,15,63,543
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,1221,177,AllOperatorsWithRemovers,188,216,virtual,false,923,925,27,1124,3002
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1565,867,46,2075,4556
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,3207,229,AllOperatorsWithRemovers,264,360,virtual,false,1571,3407,39,4503,9525
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,489,114,15,193,813
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,123,34,AllOperatorsWithRemovers,20,20,virtual,false,469,114,18,159,763
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,1054,56,AllOperatorsWithRemovers,32,34,virtual,false,1196,162,37,461,1859
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,467,86,15,115,686
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,2334,20,AllOperatorsWithRemovers,18,22,virtual,false,1834,84,15,174,2110
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,98.11320754716981,104159,52,AllOperatorsWithRemovers,44,51,virtual,false,5648,210,34,578,6474
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1113,440,18,737,2312
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1035,1328,26,1307,3699
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,15,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,837,414,28,613,1896
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,447,72,21,77,620
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,537,144,21,227,933
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5440,1713,32,1292,8481
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,434,124,10,157,728
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,833,311,40,576,1765
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1170,790,26,1541,3530
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,693,136,25,358,1215
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,437,95,16,123,675
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,403,62,15,62,545
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,1203,177,AllOperatorsWithRemovers,188,216,virtual,false,910,933,27,1128,3002
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1562,867,47,2087,4566
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,3153,229,AllOperatorsWithRemovers,264,360,virtual,false,1568,3424,39,4520,9555
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,486,120,15,192,816
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,471,114,18,159,766
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,1015,56,AllOperatorsWithRemovers,32,34,virtual,false,1255,139,63,446,1906
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,463,86,15,115,682
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,1870,20,AllOperatorsWithRemovers,18,22,virtual,false,1380,84,15,156,1638
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,98.11320754716981,104801,52,AllOperatorsWithRemovers,44,51,virtual,false,6115,205,34,577,6934
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,1110,428,19,700,2260
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,1039,1316,26,1311,3695
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,16,NA,100.0,672,118,AllOperatorsWithRemovers,89,101,virtual,false,834,368,28,615,1849
SQLite,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,63,19,AllOperatorsWithRemovers,9,9,virtual,false,445,73,21,78,620
SQLite,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,135,43,AllOperatorsWithRemovers,23,23,virtual,false,538,147,21,225,934
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,99.2619926199262,201168,269,AllOperatorsWithRemovers,194,224,virtual,false,5364,1681,31,1314,8394
SQLite,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,432,124,10,156,724
SQLite,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,462,90,AllOperatorsWithRemovers,53,56,virtual,false,823,265,40,585,1717
SQLite,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,1129,785,26,1449,3392
SQLite,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,355,38,AllOperatorsWithRemovers,37,44,virtual,false,692,136,24,358,1214
SQLite,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,72,18,AllOperatorsWithRemovers,14,18,virtual,false,437,95,16,123,675
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,48,12,AllOperatorsWithRemovers,8,10,virtual,false,402,62,15,63,545
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1197,177,AllOperatorsWithRemovers,188,216,virtual,false,918,931,27,1270,3150
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1828,158,AllOperatorsWithRemovers,141,184,virtual,false,1592,893,46,2103,4637
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,3163,229,AllOperatorsWithRemovers,264,360,virtual,false,1540,3422,39,4469,9474
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,197,33,AllOperatorsWithRemovers,23,30,virtual,false,491,114,15,194,817
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,143,34,AllOperatorsWithRemovers,20,20,virtual,false,479,115,18,158,773
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,1054,56,AllOperatorsWithRemovers,32,34,virtual,false,1181,144,37,444,1810
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,17,NA,100.0,118,16,AllOperatorsWithRemovers,16,18,virtual,false,462,89,15,116,685
