dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,118,16,AllOperatorsWithClassifiers,17,19,mutantTiming,false,729,89,351,6352,7532
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,329,37,AllOperatorsWithClassifiers,21,26,mutantTiming,false,1709,126,1330,33499,36677
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1606,19,AllOperatorsWithClassifiers,17,23,mutantTiming,false,1600,92,398,8805,10906
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,97.87234042553192,104466,46,AllOperatorsWithClassifiers,41,53,mutantTiming,false,7683,198,1901,91147,100940
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,209,mutantTiming,false,12630,2029,11000,2378062,2403732
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,5089,441,3991,513409,522945
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,200,30,AllOperatorsWithClassifiers,34,40,mutantTiming,false,1638,167,1148,37036,40001
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,100,mutantTiming,false,11254,588,10273,1046139,1068266
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,6308,1360,5547,1109783,1123010
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,744,127,AllOperatorsWithClassifiers,82,107,mutantTiming,false,3950,363,3427,357598,365354
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,768,84,29,250,1141
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,717,141,85,1182,2136
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,758,131,45,893,1838
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,5894,1603,615,25889,34012
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,598,129,49,1000,1787
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1077,283,162,2458,3991
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1997,554,304,5221,8088
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1567,777,400,7968,10723
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,892,152,35,930,2020
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1567,439,185,3704,5907
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,18677,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,4590,269,102,2048,7021
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1276,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1624,563,98,2513,4809
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,601,92,18,248,971
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,544,66,13,92,726
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1211,177,AllOperatorsWithClassifiers,188,216,mutantTiming,false,1253,977,323,7716,10280
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1822,152,AllOperatorsWithClassifiers,140,184,mutantTiming,false,1876,890,313,7874,10965
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,3613,226,AllOperatorsWithClassifiers,296,360,mutantTiming,false,1912,3282,427,15675,21308
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,238,32,AllOperatorsWithClassifiers,29,30,mutantTiming,false,669,125,34,714,1552
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,186,37,AllOperatorsWithClassifiers,18,20,mutantTiming,false,680,121,49,726,1587
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,3612,176,AllOperatorsWithClassifiers,81,96,mutantTiming,false,1864,1575,217,3371,7039
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,149,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,646,116,46,671,1491
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1044,52,AllOperatorsWithClassifiers,29,34,mutantTiming,false,1297,154,69,1372,2904
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,118,16,AllOperatorsWithClassifiers,16,18,mutantTiming,false,613,93,17,229,964
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,336,37,AllOperatorsWithClassifiers,21,25,mutantTiming,false,823,123,51,895,1903
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,3591,19,AllOperatorsWithClassifiers,17,22,mutantTiming,false,2184,96,24,397,2725
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,97.87234042553192,107452,46,AllOperatorsWithClassifiers,40,51,mutantTiming,false,6413,219,77,1782,8503
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,199,mutantTiming,false,2332,2082,618,16741,21786
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1481,440,341,5530,7803
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,781,165,42,1016,2015
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,1892,586,381,5575,8445
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1513,1319,502,12619,15964
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1118,348,263,4206,5946
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,597,76,29,251,964
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,725,143,86,1217,2182
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,758,131,45,879,1824
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,6051,1592,625,25099,33379
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,598,129,49,996,1784
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1073,284,161,2457,3986
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1875,589,312,5259,8046
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1555,816,394,7884,10660
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,893,151,34,922,2011
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1571,440,187,3866,6076
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,13912,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,3623,194,99,2041,5969
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1345,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1686,526,90,2463,4776
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,627,97,19,263,1018
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,548,66,13,93,731
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1281,177,AllOperatorsWithClassifiers,188,216,mutantTiming,false,1261,980,323,7694,10270
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1822,152,AllOperatorsWithClassifiers,140,184,mutantTiming,false,1863,907,318,8022,11120
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,3543,226,AllOperatorsWithClassifiers,296,360,mutantTiming,false,1937,3298,432,16061,21739
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,238,32,AllOperatorsWithClassifiers,29,30,mutantTiming,false,670,128,34,698,1541
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,263,37,AllOperatorsWithClassifiers,18,20,mutantTiming,false,725,118,48,723,1626
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,3564,176,AllOperatorsWithClassifiers,81,96,mutantTiming,false,1800,1594,197,3430,7032
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,123,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,633,118,46,671,1479
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1069,52,AllOperatorsWithClassifiers,29,34,mutantTiming,false,1335,197,70,1382,2995
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,118,16,AllOperatorsWithClassifiers,16,18,mutantTiming,false,610,92,17,228,958
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,324,37,AllOperatorsWithClassifiers,21,25,mutantTiming,false,817,125,50,885,1889
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,2240,19,AllOperatorsWithClassifiers,17,22,mutantTiming,false,1650,104,25,418,2209
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,97.87234042553192,105338,46,AllOperatorsWithClassifiers,41,51,mutantTiming,false,6179,215,78,1812,8295
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,199,mutantTiming,false,2435,2023,590,15730,20791
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1557,440,334,5547,7889
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,778,164,42,986,1981
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,1916,580,380,5519,8407
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1524,1287,508,12283,15613
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1138,355,262,4123,5890
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,601,76,29,251,969
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,721,140,92,1199,2163
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,759,132,45,991,1938
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,5850,1603,609,24036,32110
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,595,129,49,1041,1826
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1077,284,162,2531,4065
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1954,549,305,5163,7983
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1563,806,398,7841,10621
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,892,150,34,922,2010
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1558,429,184,3719,5900
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,19913,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,4403,190,100,2038,6743
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1524,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1800,484,90,2485,4870
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,603,92,18,249,974
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,548,66,13,93,732
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1263,177,AllOperatorsWithClassifiers,188,216,mutantTiming,false,1278,970,326,8290,10875
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1822,152,AllOperatorsWithClassifiers,140,184,mutantTiming,false,1937,878,315,8211,11353
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,3553,226,AllOperatorsWithClassifiers,296,360,mutantTiming,false,1941,3301,431,15943,21628
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,238,32,AllOperatorsWithClassifiers,29,30,mutantTiming,false,669,125,33,698,1536
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,246,37,AllOperatorsWithClassifiers,18,20,mutantTiming,false,708,119,48,754,1641
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,3607,176,AllOperatorsWithClassifiers,81,96,mutantTiming,false,1842,1577,251,3639,7321
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,128,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,634,118,45,664,1473
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1011,52,AllOperatorsWithClassifiers,29,34,mutantTiming,false,1285,163,70,1368,2897
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,118,16,AllOperatorsWithClassifiers,16,18,mutantTiming,false,613,92,17,228,962
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,324,37,AllOperatorsWithClassifiers,21,25,mutantTiming,false,816,124,50,879,1881
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,2386,19,AllOperatorsWithClassifiers,17,22,mutantTiming,false,1680,115,26,407,2239
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,97.87234042553192,103678,46,AllOperatorsWithClassifiers,40,51,mutantTiming,false,6038,214,77,1864,8204
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,199,mutantTiming,false,2290,2056,593,16167,21118
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1485,451,354,5986,8288
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,778,163,41,980,1974
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,1888,569,383,5531,8383
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1548,1325,506,13236,16627
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1134,369,262,4206,5981
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,598,76,29,252,966
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,717,141,85,1187,2141
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,756,131,45,871,1814
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,5837,1613,617,23663,31742
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,600,129,49,1013,1803
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1091,282,161,2459,4005
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1839,551,306,5364,8071
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1572,812,390,8235,11020
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,893,157,34,929,2024
HyperSQL,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1239,103,AllOperatorsWithClassifiers,107,112,mutantTiming,false,1559,434,185,3717,5906
HyperSQL,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,6368,66,AllOperatorsWithClassifiers,42,48,mutantTiming,false,2563,188,104,2085,4952
HyperSQL,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1376,53,AllOperatorsWithClassifiers,87,98,mutantTiming,false,1726,577,97,2378,4789
HyperSQL,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,100,16,AllOperatorsWithClassifiers,15,18,mutantTiming,false,602,92,18,250,974
HyperSQL,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,52,9,AllOperatorsWithClassifiers,7,10,mutantTiming,false,546,66,13,93,729
HyperSQL,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1247,177,AllOperatorsWithClassifiers,188,216,mutantTiming,false,1289,1010,324,7699,10334
HyperSQL,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1822,152,AllOperatorsWithClassifiers,140,184,mutantTiming,false,1874,881,314,8243,11323
HyperSQL,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,3529,226,AllOperatorsWithClassifiers,296,360,mutantTiming,false,1930,3248,428,15844,21462
HyperSQL,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,238,32,AllOperatorsWithClassifiers,29,30,mutantTiming,false,664,125,33,697,1531
HyperSQL,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,296,37,AllOperatorsWithClassifiers,18,20,mutantTiming,false,739,117,48,716,1631
HyperSQL,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,3678,176,AllOperatorsWithClassifiers,81,96,mutantTiming,false,1871,1602,202,3435,7122
HyperSQL,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,139,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,641,117,45,671,1485
HyperSQL,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1042,52,AllOperatorsWithClassifiers,29,34,mutantTiming,false,1298,180,70,1369,2927
HyperSQL,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,118,16,AllOperatorsWithClassifiers,16,18,mutantTiming,false,610,91,17,227,957
HyperSQL,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,328,37,AllOperatorsWithClassifiers,21,25,mutantTiming,false,822,126,50,888,1897
HyperSQL,Person,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1537,19,AllOperatorsWithClassifiers,17,22,mutantTiming,false,1464,93,24,410,2002
HyperSQL,Products,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,97.87234042553192,107630,46,AllOperatorsWithClassifiers,41,51,mutantTiming,false,6610,210,77,1786,8695
HyperSQL,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,3353,245,AllOperatorsWithClassifiers,186,199,mutantTiming,false,2301,2037,589,16747,21687
HyperSQL,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,2384,171,AllOperatorsWithClassifiers,129,129,mutantTiming,false,1475,454,345,5546,7832
HyperSQL,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,200,30,AllOperatorsWithClassifiers,34,38,mutantTiming,false,782,165,42,995,1995
HyperSQL,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1456,147,AllOperatorsWithClassifiers,86,94,mutantTiming,false,1945,556,383,5694,8590
HyperSQL,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,1912,247,AllOperatorsWithClassifiers,201,201,mutantTiming,false,1515,1305,517,12650,15999
HyperSQL,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100.0,744,127,AllOperatorsWithClassifiers,80,101,mutantTiming,false,1121,356,260,4558,6306
HyperSQL,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,62,18,AllOperatorsWithClassifiers,10,11,mutantTiming,false,600,76,29,250,966
HyperSQL,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,132,40,AllOperatorsWithClassifiers,20,23,mutantTiming,false,718,142,85,1193,2148
HyperSQL,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,217,31,AllOperatorsWithClassifiers,23,28,mutantTiming,false,755,131,45,874,1816
HyperSQL,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,99.25373134328358,201165,266,AllOperatorsWithClassifiers,206,224,mutantTiming,false,5890,1606,610,24568,32686
HyperSQL,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,178,40,AllOperatorsWithClassifiers,30,30,mutantTiming,false,597,129,49,1127,1914
HyperSQL,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,534,77,AllOperatorsWithClassifiers,51,56,mutantTiming,false,1070,284,161,2482,4009
HyperSQL,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1153,120,AllOperatorsWithClassifiers,79,91,mutantTiming,false,1893,551,308,5148,7911
HyperSQL,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1669,177,AllOperatorsWithClassifiers,156,156,mutantTiming,false,1552,801,400,7957,10721
HyperSQL,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,392,35,AllOperatorsWithClassifiers,41,44,mutantTiming,false,894,153,34,936,2029
